Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.564,60.219,61.601,63.533,64.647,65.238,65.333,65.078,65.018,65.469,66.609,67.09,67.143,67.809,68.025,67.834,68.074,68.163,67.644,67.463,67.715,68.371,69.869,70.939,72.101,73.403,73.715,73.532,73.73,74.032,73.927,72.872,73.324,73.996,73.63,74.24,74.622,74.403,74.906,74.412,73.966,73.846,73.891,73.986,74.251,74.723,74.88,75.039,75.007,75.26,75.428,75.486,75.532,75.574,75.612,75.675,75.724,74.785,75.831,75.863,75.849,
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.74597561,63.78453659,63.65809756,63.4234878,64.61807317,65.273,64.92802439,65.22395122,65.63717073,65.75919512,65.83868293,66.18321951,66.38987805,67.0704878,67.28368293,67.46780488,67.66178049,67.88134146,68.04863415,68.22021951,68.52914634,68.6955122,69.10641463,69.32456098,69.52953659,69.74280488,70.01756098,70.33790244,70.76326829,71.00246341,71.25046341,71.45178049,71.6522439,71.81770732,71.99512195,72.00997561,72.38731707,72.20329268,72.32582927,72.19685366,76.6195122,77.62195122,77.52195122,77.52195122,77.77317073,77.42195122,78.32439024,76.86341463,77.16341463,77.51463415,77.86585366,78.31707317,78.51707317,78.71707317,78.86829268,79.01707317,79.16829268,79.36829268,79.5195122,79.66829268,79.8195122,
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.657,60.261,60.131,58.701,59.323,58.692,58.467,58.161,54.07,56.151,56.222,56.749,53.103,56.786,55.83,62.882,64.775,65.049,65.529,66.001,66.195,66.645,67.106,67.148,67.305,67.601,68.013,68.392,68.469,69.076,69.213,69.849,69.958,70.621,70.759,71.384,71.51,71.802,72.107,72.317,72.462,72.647,72.801,72.98,73.135,73.271,73.319,73.436,73.411,73.498,73.513,73.692,73.704,73.775,73.855,73.876,73.938,73.963,73.976,74.093,75.378,
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.63,50.15,50.676,51.228,51.706,52.294,52.862,53.444,54.038,54.591,55.186,55.766,56.271,56.95,57.515,58.087,58.659,59.223,59.847,60.446,61.083,61.824,62.536,63.239,63.912,64.231,65.053,64.578,66.04,66.134,66.675,67.203,67.353,67.528,67.739,67.885,68.63,68.708,68.763,68.237,68.966,69.037,69.196,69.276,69.313,69.39,69.462,69.544,69.602,69.653,69.617,69.551,69.497,69.534,69.465,69.513,69.65,69.71,69.795,69.877,70.299,
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.86617095,52.82205146,55.1893641,55.52121133,56.0133591,55.8380224,56.37222006,56.77154146,57.20828816,57.51875148,57.82475582,57.95091893,58.78696633,59.29207433,59.71818923,60.17365024,60.63261402,61.12472075,61.48096,61.89724234,62.22485319,62.60091019,62.96432231,63.20813815,63.51330354,63.80667659,64.20234634,64.50673474,64.67890395,65.01676908,65.18087966,65.33791908,65.59010214,65.7732337,66.01739655,66.20836772,66.47254911,66.82225565,67.09133969,67.38653519,67.70005399,68.05179944,68.33037926,68.60681056,68.86169982,69.19839279,69.57018726,69.83526843,70.00608347,70.40137773,70.67061712,71.00785702,71.28406932,71.57741222,71.88145395,72.09550069,72.34522142,72.54304407,72.78523684,72.97684987,72.26501127,
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.688,55.315,55.89,56.46,53.601,57.54,57.922,58.553,59.076,59.64,60.18,60.704,61.23,61.747,62.25,62.764,63.214,63.642,63.999,64.39,64.748,65.095,65.419,65.736,66.048,66.347,66.623,66.883,67.188,67.471,67.658,67.881,68.385,68.701,68.98,69.298,69.588,69.875,70.171,70.456,70.746,71.019,71.276,71.496,71.696,71.754,72.021,72.1,72.155,70.066,72.249,72.26,72.167,72.391,72.463,72.515,72.54,72.59,72.636,72.157,72.768,
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.485,61.836,62.134,62.44,62.734,63.041,63.323,63.653,63.935,64.273,64.584,64.874,65.193,65.522,65.83,66.134,66.441,66.74,67.05,67.389,67.685,67.989,68.302,68.641,68.997,69.274,69.587,69.929,70.28,70.602,70.917,71.246,71.487,71.817,72.125,72.441,72.76,73.066,71.306,69.418,74.072,74.394,74.676,74.968,75.304,75.616,75.636,76.516,77.392,77.665,77.63,77.74,78.28,78.587,78.88,78.922,78.981,78.783,78.696,79.022,76.567,
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.678,34.098,33.615,33.247,34.738,35.373,36.097,36.866,37.796,39.474,40.501,41.542,42.46,43.348,44.325,45.245,46.238,47.286,48.392,49.394,50.654,51.709,52.405,53.923,54.934,55.693,53.819,57.096,57.759,58.218,58.699,59.049,59.428,59.859,59.714,60.453,60.568,61.119,61.375,61.975,62.588,63.222,63.906,64.541,65.006,65.543,65.988,66.565,66.963,67.196,67.28,67.419,67.343,67.545,67.384,65.873,66.064,65.957,64.575,65.092,64.65,
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.669,53.085,53.376,53.633,53.906,54.192,54.391,54.626,54.876,55.194,55.579,55.955,56.272,56.722,57.117,57.512,58.006,58.492,58.979,59.395,59.813,60.364,60.933,61.465,61.907,62.38,62.912,63.041,63.345,63.31,63.375,63.265,63.341,63.045,62.612,62.262,61.459,60.805,60.001,59.241,58.47,57.261,55.666,54.331,54.043,53.98,54.278,54.992,56.022,57.447,58.899,60.651,61.846,62.533,63.38,63.95,64.747,65.402,65.674,66.175,65.252,
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.042,49.452,49.794,50.133,49.849,50.563,50.679,50.802,50.856,51.147,51.493,52.023,52.629,53.3,53.87,54.239,54.604,54.709,54.61,54.439,54.143,54.047,53.859,53.389,52.755,51.902,51.061,50.328,49.527,48.696,47.926,47.097,46.512,46.209,45.854,45.553,45.233,44.945,44.701,44.659,45.231,46.019,46.979,48.284,49.487,50.659,51.795,52.739,53.945,55.3,56.799,57.771,58.867,59.878,60.699,61.208,61.794,62.12,62.342,62.793,62.38,
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.235,53.619,54.071,54.549,54.994,55.459,55.889,56.188,56.455,56.714,57.032,57.196,57.401,57.367,57.494,57.552,56.936,56.285,54.593,55.038,58.674,59.327,59.875,60.248,61.051,61.624,62.023,61.767,61.323,60.401,59.426,58.091,56.435,54.426,52.588,50.531,48.955,47.993,46.819,45.206,44.686,41.957,44.565,43.393,44.502,44.768,45.364,45.61,46.723,48.063,50.652,53.347,55.626,57.458,58.846,59.591,60.306,60.709,61.414,61.292,61.124,
